Id_d,Creador_empresa_si_exite,Origen_FRIJOL_BARRA,REF,Revisar,Porcentaje_Cocoa,Empresa_localidad,Popularidad,Frijo_tipo,Haba_origen,Popularidad_Class
1475,Sjolinds,Ghana,1454,2015,0.7,U.S.A.,2.75,Forastero,Ghana,Decepcionante
1476,Sjolinds,Nicaragua,1462,2015,0.72,U.S.A.,3,,Nicaragua,Sastisfactorio
1477,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,0.7,Australia,3.5,,Dominican Republic,Sastisfactorio
1478,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,0.7,Australia,3.75,Criollo,Venezuela,Sastisfactorio
1479,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,0.7,Australia,4,Criollo,Ecuador,Premiun
1480,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,0.7,Australia,3.75,,Belize,Sastisfactorio
1481,"Smooth Chocolator, The",Tien Giang,1864,2016,0.7,Australia,3,Trinitario,Vietnam,Sastisfactorio
1482,"Smooth Chocolator, The",Australia,1864,2016,0.67,Australia,3.75,,Australia,Sastisfactorio
1483,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,0.7,Australia,3.25,,Guatemala,Sastisfactorio
1484,"Smooth Chocolator, The",Akesson's Estate,1618,2015,0.65,Australia,3.25,Trinitario,Madagascar,Sastisfactorio
1485,"Smooth Chocolator, The",Akesson's Estate,1622,2015,0.7,Australia,3.5,Trinitario,Madagascar,Sastisfactorio
1486,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,0.67,Australia,3.75,,Tanzania,Sastisfactorio
1487,"Smooth Chocolator, The",San Juan Estate,1622,2015,0.7,Australia,3.75,Trinitario,Trinidad,Sastisfactorio
1488,"Smooth Chocolator, The",Camino Verde,1622,2015,0.72,Australia,4,,Ecuador,Premiun
1489,"Smooth Chocolator, The",Bolivia,1626,2015,0.72,Australia,2.75,,Bolivia,Decepcionante
1490,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,0.65,Australia,3.5,,Papua New Guinea,Sastisfactorio
1491,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,0.67,Australia,3,Forastero_Nacional,Peru,Sastisfactorio
1492,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,0.7,Australia,3.75,Trinitario,Venezuela,Sastisfactorio
1493,Snake & Butterfly,Ghana,693,2011,0.67,U.S.A.,1.5,Forastero,Ghana,Desagradable
1494,Snake & Butterfly,Madagascar,502,2010,0.68,U.S.A.,3,Trinitario,Madagascar,Sastisfactorio
1495,Snake & Butterfly,Ecuador,502,2010,0.68,U.S.A.,3.25,,Ecuador,Sastisfactorio
1496,Sol Cacao,"Ecuador, Batch 1",1812,2016,0.7,U.S.A.,3.5,,Ecuador,Sastisfactorio
1497,Sol Cacao,Madagascar,1518,2015,0.72,U.S.A.,3,Trinitario,Madagascar,Sastisfactorio
1498,Solkiki,"Maranon, Fortunato No. 4",1840,2016,0.68,U.K.,2.75,Forastero_Nacional,Peru,Decepcionante
1499,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,0.85,U.K.,2.75,,Domincan Republic,Decepcionante
1500,Solomons Gold,Solomon Island,1792,2016,0.7,New Zealand,3.25,,Solomon Islands,Sastisfactorio
1501,Solomons Gold,Solomon Island w/ nibs,1796,2016,0.75,New Zealand,3.25,,Solomon Islands,Sastisfactorio
1502,Solstice,Bundibugyo,1335,2014,0.7,U.S.A.,3,"Forastero, Trinitario",Uganda,Sastisfactorio
1503,Solstice,Sambirano,1157,2013,0.7,U.S.A.,3,Trinitario,Madagascar,Sastisfactorio
1504,Solstice,Amazonas,1157,2013,0.7,U.S.A.,3,,Venezuela,Sastisfactorio
1505,Solstice,Bolivia,1161,2013,0.7,U.S.A.,3.25,,Bolivia,Sastisfactorio
1506,Solstice,San Martin,1161,2013,0.7,U.S.A.,3.25,,Peru,Sastisfactorio
1507,Solstice,Wasatch,1161,2013,0.7,U.S.A.,3.5,Blend,,Sastisfactorio
1508,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,0.62,Canada,3.5,,Domincan Republic,Sastisfactorio
1509,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,0.7,Canada,3.5,Trinitario,Madagascar,Sastisfactorio
1510,Soma,"Bahia Black, batch bra50722.1",1828,2016,0.7,Canada,3.5,Forastero_Parazinho,Brazil,Sastisfactorio
1511,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,0.75,Canada,3.75,,"Ven.,Ecu.,Peru,Nic.",Sastisfactorio
1512,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,0.7,Canada,3.75,Trinitario,Nicaragua,Sastisfactorio
1513,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,0.7,Canada,4,Trinitario,Vietnam,Premiun
1514,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,0.7,Canada,3.25,,Ecuador,Sastisfactorio
1515,Soma,CSB Chama,1594,2015,0.7,Canada,3.5,Criollo,Venezuela,Sastisfactorio
1516,Soma,Porcelana,1594,2015,0.75,Canada,4,,Venezuela,Premiun
1517,Soma,"La Tronca, Matagalpa",1227,2014,0.7,Canada,3.5,,Nicaragua,Sastisfactorio
1518,Soma,Maranon Canyon,1259,2014,0.7,Canada,3.75,Forastero_Nacional,Peru,Sastisfactorio
1519,Soma,La Dalia,1307,2014,0.7,Canada,3.25,Trinitario,Nicaragua,Sastisfactorio
1520,Soma,"Camino Verde P., Balao, Guayas",1307,2014,0.8,Canada,3.5,Forastero_Nacional,Ecuador,Sastisfactorio
1521,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,0.7,Canada,3.75,Forastero (Amelonado),Vanuatu,Sastisfactorio
1522,Soma,Little Big Man,1339,2014,0.7,Canada,3.25,Blend,Madagascar & Ecuador,Sastisfactorio
1523,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,0.77,Canada,3.75,Trinitario,Dominican Republic,Sastisfactorio
1524,Soma,Java,1030,2013,0.7,Canada,3.25,Criollo,Indonesia,Sastisfactorio
1525,Soma,"Apurimac, El Quinacho Co-op",1073,2013,0.7,Canada,2.75,Criollo,Peru,Decepcionante
1526,Soma,"Sangre Grande P., Trinidad",1073,2013,0.7,Canada,3.75,Trinitario,Trinidad,Sastisfactorio
1527,Soma,Chef's Blend,1077,2013,0.7,Canada,3.25,,,Sastisfactorio
1528,Soma,Patanemo,1077,2013,0.7,Canada,3.75,Criollo,Venezuela,Sastisfactorio
1529,Soma,Crazy 88,1077,2013,0.88,Canada,4,,"Guat., D.R., Peru, Mad., PNG",Premiun
1530,Soma,"Maracaibo, El Vigia",1077,2013,0.7,Canada,4,Criollo,Venezuela,Premiun
1531,Soma,Equator,1081,2013,0.67,Canada,4,,"Peru, Dom. Rep",Premiun
1532,Soma,Orinoco,1173,2013,0.7,Canada,3.25,Forastero,Venezuela,Sastisfactorio
1533,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,0.7,Canada,4,Trinitario,Jamaica,Premiun
1534,Soma,Noula Coop,817,2012,0.7,Canada,3.25,,Haiti,Sastisfactorio
1535,Soma,O'ahu,833,2012,0.7,Canada,3.75,,Hawaii,Sastisfactorio
1536,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,0.7,Canada,4,Blend,"Dom. Rep., Madagascar",Premiun
1537,Soma,"Dancing in Your Head, 5 bean blend",867,2012,0.7,Canada,4,Blend,"Gre., PNG, Haw., Haiti, Mad",Premiun
1538,Soma,Cahabon Region,951,2012,0.7,Canada,3.5,Trinitario,Guatemala,Sastisfactorio
1539,Soma,Carenero Superior,951,2012,0.7,Canada,3.75,Trinitario,Venezuela,Sastisfactorio
1540,Soma,Eastern Promises,967,2012,0.7,Canada,3.5,Blend,"Mad., Java, PNG",Sastisfactorio
1541,Soma,Papua New Guinea,983,2012,0.85,Canada,3.5,Trinitario,Papua New Guinea,Sastisfactorio
1542,Soma,"Grenada, Black Science",676,2011,0.7,Canada,2.75,Trinitario,Grenada,Decepcionante
1543,Soma,"Alto Beni, Wild Bolivian",676,2011,0.7,Canada,3.5,Nacional,Bolivia,Sastisfactorio
1544,Soma,Peruvian,676,2011,0.64,Canada,4,,Peru,Premiun
1545,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,0.7,Canada,4,,"Ven, Bolivia, D.R.",Premiun
1546,Soma,"Elvesia P., Black Science",682,2011,0.7,Canada,3.75,Forastero,Dominican Republic,Sastisfactorio
1547,Soma,Chuao,688,2011,0.7,Canada,3.5,Criollo,Venezuela,Sastisfactorio
1548,Soma,Black Science Blend 1,607,2010,0.7,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",Sastisfactorio
1549,Soma,Hispaniola,377,2009,0.7,Canada,3,Forastero,Dominican Republic,Sastisfactorio
1550,Soma,Africa,377,2009,0.7,Canada,3.5,Forastero,Ghana,Sastisfactorio
1551,Soma,Conacado,387,2009,0.7,Canada,3,Trinitario,Dominican Republic,Sastisfactorio
1552,Soma,Papua New Guinea,387,2009,0.7,Canada,3.5,Trinitario,Papua New Guinea,Sastisfactorio
1553,Soma,Madagascar,387,2009,0.7,Canada,3.75,Criollo,Madagascar,Sastisfactorio
1554,Soma,Ocumare,387,2009,0.7,Canada,3.75,Criollo,Venezuela,Sastisfactorio
1555,Somerville,Nicaragua,1367,2014,0.7,U.S.A.,3.25,,Nicaragua,Sastisfactorio
1556,Somerville,"Hawaiian, Big Island",1395,2014,0.7,U.S.A.,3.5,,Hawaii,Sastisfactorio
1557,Soul,Dominican Republic,1932,2017,0.7,Canada,3.25,,Dominican Republic,Sastisfactorio
1558,Soul,Madagascar,1936,2017,0.7,Canada,3.5,,Madagascar,Sastisfactorio
1559,Soul,Venezuela,1936,2017,0.75,Canada,3.5,,Venezuela,Sastisfactorio
1560,Soul,Ecuador,1936,2017,0.75,Canada,3.25,,Ecuador,Sastisfactorio
1561,Soul,Papua New Guinea,1936,2017,0.77,Canada,3.25,,Papua New Guinea,Sastisfactorio
1562,Soul,Tanzania,1940,2017,0.8,Canada,3.5,,Tanzania,Sastisfactorio
1563,Spagnvola,AgroCriso Plantation,793,2012,0.7,U.S.A.,3,,Dominican Republic,Sastisfactorio
1564,Spagnvola,AgroCriso Plantation,793,2012,0.8,U.S.A.,3,,Dominican Republic,Sastisfactorio
1565,Spagnvola,AgroCriso Plantation,793,2012,0.75,U.S.A.,3.25,,Dominican Republic,Sastisfactorio
1566,Spencer,Dominican Republic,1932,2017,0.7,U.S.A.,3.75,,Dominican Republic,Sastisfactorio
1567,Spencer,Ecuador,1932,2017,0.7,U.S.A.,3.5,,Ecuador,Sastisfactorio
1568,Spencer,Peru,1932,2017,0.7,U.S.A.,2.75,,Peru,Decepcionante
1569,Spencer,"Dominican Republic, lot D82R",1792,2016,0.7,Australia,3.5,,Domincan Republic,Sastisfactorio
1570,Spencer,"Ecuador, lot E432314L",1792,2016,0.7,Australia,3.75,,Ecuador,Sastisfactorio
1571,Spencer,"Madagascar, lot M0403R",1792,2016,0.7,Australia,3.75,,Madagascar,Sastisfactorio
1572,Spencer,Malekula Island,1434,2014,0.72,Australia,2.75,Trinitario,Vanuatu,Decepcionante
1573,Sprungli (Felchlin),Alto Beni,1057,2013,0.7,Switzerland,3,Criollo,Bolivia,Sastisfactorio
1574,SRSLY,Dominican Republic,1113,2013,0.7,U.S.A.,3,,Dominican Republic,Sastisfactorio
1575,SRSLY,Dominican Republic,1121,2013,0.84,U.S.A.,2.25,,Dominican Republic,Decepcionante
1576,Starchild,"Bolivar, Arriba",1634,2015,0.7,U.S.A.,3,Forastero_Nacional,Ecuador,Sastisfactorio
1577,Starchild,Hispaniola,1692,2015,0.7,U.S.A.,3,,Domincan Republic,Sastisfactorio
1578,Starchild,Cacao Verapaz,1692,2015,0.7,U.S.A.,3,,Guatemala,Sastisfactorio
1579,Starchild,Rio Tuma,1692,2015,0.7,U.S.A.,3,Trinitario (Amelonado),Nicaragua,Sastisfactorio
1580,Starchild,Sambirano Valley,1696,2015,0.7,U.S.A.,3,Trinitario,Madagascar,Sastisfactorio
1581,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,0.68,Switzerland,2.75,Trinitario,Brazil,Decepcionante
1582,Stella (aka Bernrain),India,729,2011,0.72,Switzerland,3.25,,India,Sastisfactorio
1583,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,0.84,U.S.A.,3.5,,Ecuador,Sastisfactorio
1584,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,0.7,U.S.A.,3.5,,Ecuador,Sastisfactorio
1585,StRita Supreme,"Samar, East Visayas region",939,2012,0.65,U.S.A.,2.5,,Philippines,Decepcionante
1586,StRita Supreme,"Samar, East Visayas region",943,2012,0.7,U.S.A.,2.5,,Philippines,Decepcionante
1587,StRita Supreme,"Samar, East Visayas region",943,2012,0.75,U.S.A.,2.75,,Philippines,Decepcionante
1588,Sublime Origins,Sambirano,1157,2013,0.67,U.S.A.,2.75,Trinitario,Madagascar,Decepcionante
1589,Sublime Origins,Moho Valley,1157,2013,0.78,U.S.A.,3.25,Trinitario,Belize,Sastisfactorio
1590,Summerbird,Peru,1800,2016,0.61,Denmark,2.5,Criollo_Trinitario,Peru,Decepcionante
1591,Summerbird,Peru,1800,2016,0.71,Denmark,3,Criollo_Trinitario,Peru,Sastisfactorio
1592,Suruca Chocolate,Venezuela,1796,2016,0.7,Venezuela,2.75,,Venezuela,Decepcionante
1593,Suruca Chocolate,Venezuela,1796,2016,0.6,Venezuela,3,,Venezuela,Sastisfactorio
1594,Svenska Kakaobolaget,Sri Lanka,1618,2015,0.7,Sweden,2.75,Criollo_Trinitario,Sri Lanka,Decepcionante
1595,Szanto Tibor,Nacional,1668,2015,0.7,Hungary,3.25,,Ecuador,Sastisfactorio
1596,Szanto Tibor,Baracoa,1704,2015,0.88,Hungary,3.25,Trinitario,Cuba,Sastisfactorio
1597,Szanto Tibor,Ambolikapiky,1704,2015,0.7,Hungary,3.25,Trinitario,Madagascar,Sastisfactorio
1598,Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,Hungary,3.75,Forastero_Nacional,Ecuador,Sastisfactorio
1599,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,Hungary,3.25,Trinitario,Vietnam,Sastisfactorio
1600,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,Hungary,3.5,Forastero_Parazinho,Brazil,Sastisfactorio
1601,Szanto Tibor,Porcelana,1263,2014,0.7,Hungary,3.5,Criollo,Venezuela,Sastisfactorio
1602,Szanto Tibor,Baracoa,1263,2014,0.7,Hungary,3.75,Trinitario,Cuba,Sastisfactorio
1603,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Criollo,Madagascar,Sastisfactorio
1604,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Criollo,Madagascar,Sastisfactorio
1605,Szanto Tibor,Cacao Blanco,1193,2013,0.7,Hungary,3.25,,Nicaragua,Sastisfactorio
1606,Szanto Tibor,Santo Domingo,939,2012,0.7,Hungary,3.25,,Dominican Republic,Sastisfactorio
1607,Szanto Tibor,Millot Plantation,939,2012,0.7,Hungary,3.25,,Madagascar,Sastisfactorio
1608,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,Hungary,3.75,,Peru,Sastisfactorio
1609,Szanto Tibor,Crudo,761,2011,0.7,Hungary,3,,Venezuela,Sastisfactorio
1610,Tabal,Costa Rica,1101,2013,0.7,U.S.A.,2.75,,Costa Rica,Decepcionante
1611,Tabal,Dominican Republic,1101,2013,0.7,U.S.A.,2.75,,Dominican Republic,Decepcionante
1612,Tabal,"Chiapas, Lacandon Jungle",1105,2013,0.7,U.S.A.,2.5,,Mexico,Decepcionante
1613,Tabal,Peru,1105,2013,0.7,U.S.A.,3,,Peru,Sastisfactorio
1614,Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,Japan,3,,Colombia,Sastisfactorio
1615,Tablette (aka Vanillabeans),Papua,1450,2015,0.62,Japan,3.25,,Papua New Guinea,Sastisfactorio
1616,Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,Japan,3.25,Trinitario,Vietnam,Sastisfactorio
1617,Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,Japan,2.75,Trinitario,Trinidad,Decepcionante
1618,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,Suriname,3.25,Trinitario,Suriname,Sastisfactorio
1619,Taza,Belize,1271,2014,0.68,U.S.A.,3,Trinitario,Belize,Sastisfactorio
1620,Taza,Alto Beni,785,2011,0.87,U.S.A.,3.25,,Bolivia,Sastisfactorio
1621,Taza,Chiapan,451,2009,0.75,U.S.A.,2.75,,Mexico,Decepcionante
1622,Taza,"Dark, Stone Ground",180,2007,0.7,U.S.A.,3,,Dominican Republic,Sastisfactorio
1623,TCHO,West Africa,1716,2016,0.62,U.S.A.,2,Forastero,West Africa,Decepcionante
1624,TCHO,Peru- Ecuador,915,2012,0.99,U.S.A.,3.25,,"Peru, Ecuador",Sastisfactorio
1625,TCHO,TCHOPro 60.5,387,2009,0.6,U.S.A.,2.75,,,Decepcionante
1626,TCHO,TCHOPro 68,387,2009,0.68,U.S.A.,3,,,Sastisfactorio
1627,TCHO,Chocolatey-beta,199,2008,0.7,U.S.A.,2.5,Forastero,Ghana,Decepcionante
1628,TCHO,Fruity-beta,280,2008,0.7,U.S.A.,2.5,,Peru,Decepcionante
1629,TCHO,Citrus-beta,280,2008,0.7,U.S.A.,2.75,,Madagascar,Decepcionante
1630,TCHO,Nutty-beta,284,2008,0.7,U.S.A.,2.5,,Peru,Decepcionante
1631,Tejas,Concepcion,801,2012,0.7,U.S.A.,2.75,,Madagascar,Decepcionante
1632,Tejas,Bayou Blend,801,2012,0.7,U.S.A.,3,Blend,"Ecuador, Mad., PNG",Sastisfactorio
1633,Tejas,Aranama,805,2012,0.7,U.S.A.,3,,Papua New Guinea,Sastisfactorio
1634,Tejas,Presidio,805,2012,0.7,U.S.A.,3.5,,Dominican Republic,Sastisfactorio
1635,Tejas,"La Bahia, w/ cane juice",817,2012,0.7,U.S.A.,3.25,,Ecuador,Sastisfactorio
1636,Tejas,Capistrano,821,2012,0.7,U.S.A.,2,,Peru,Decepcionante
1637,Tejas,"La Bahia, w/ cane sugar",825,2012,0.7,U.S.A.,3.25,,Ecuador,Sastisfactorio
1638,Tejas,San Jose,829,2012,0.7,U.S.A.,2.75,,Bolivia,Decepcionante
1639,Tejas,Capistrano*,829,2012,0.7,U.S.A.,3,,Madagascar,Sastisfactorio
1640,Tejas,Espada,833,2012,0.7,U.S.A.,3.25,,Mexico,Sastisfactorio
1641,Tejas,Espada,967,2012,0.7,U.S.A.,2.75,,Brazil,Decepcionante
1642,Tejas,Concepcion*,971,2012,0.8,U.S.A.,3,,Venezuela,Sastisfactorio
1643,Tejas,San Jose,971,2012,0.67,U.S.A.,3.25,,Bolivia,Sastisfactorio
1644,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,0.7,U.S.A.,3.5,Forastero_Parazinho,Brazil,Sastisfactorio
1645,Terroir,Peru,1478,2015,0.7,U.S.A.,2.75,,Peru,Decepcionante
1646,Terroir,Belize,1478,2015,0.7,U.S.A.,3.75,Trinitario,Belize,Sastisfactorio
1647,Terroir,Madagascar,1478,2015,0.7,U.S.A.,3.75,Trinitario,Madagascar,Sastisfactorio
1648,Terroir,Ecuador,1482,2015,0.7,U.S.A.,3.25,,Ecuador,Sastisfactorio
1649,Terroir,Oko Caribe,1554,2015,0.7,U.S.A.,3.5,,Domincan Republic,Sastisfactorio
1650,Terroir,Guatemala,1558,2015,0.7,U.S.A.,3.75,Trinitario,Guatemala,Sastisfactorio
1651,Terroir,Ecuador,1323,2014,0.77,U.S.A.,3.25,,Ecuador,Sastisfactorio
1652,Terroir,Madagascar,1323,2014,0.67,U.S.A.,3.75,Trinitario,Madagascar,Sastisfactorio
1653,Terroir,Uganda,1323,2014,0.73,U.S.A.,3.75,Forastero,Uganda,Sastisfactorio
1654,The Barn,Peru,1614,2015,0.7,Sweden,3,,Peru,Sastisfactorio
1655,Theo,Congo w/ nibs,903,2012,0.65,U.S.A.,3.25,Forastero,Congo,Sastisfactorio
1656,Theo,Madagascar,162,2007,0.65,U.S.A.,3.5,Trinitario,Madagascar,Sastisfactorio
1657,Theo,Ivory Coast,184,2007,0.75,U.S.A.,2.5,,Ivory Coast,Decepcionante
1658,Theo,"Ghana, Kumasi",184,2007,0.84,U.S.A.,3,Forastero,Ghana,Sastisfactorio
1659,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,0.91,U.S.A.,2,Blend,Venezuela,Decepcionante
1660,Theo,"Ghana, Panama, Ecuador",188,2007,0.75,U.S.A.,3,Blend,"Ghana, Panama, Ecuador",Sastisfactorio
1661,Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,Japan,3.25,,Peru,Sastisfactorio
1662,Timo A. Meyer,"Belize, med roast",1836,2016,0.72,Germany,3.75,Trinitario_TCGA,Belize,Sastisfactorio
1663,To'ak (Ecuatoriana),Manabi,1418,2014,0.81,Ecuador,3.25,Forastero_Nacional,Ecuador,Sastisfactorio
1664,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,0.7,France,4,Trinitario,Tobago,Premiun
1665,Tocoti,"Wild Bolivian, Jungle Love",927,2012,0.77,U.S.A.,3,Criollo,Bolivia,Sastisfactorio
1666,Tocoti,Venezuela,789,2011,0.72,U.S.A.,2.75,,Venezuela,Decepcionante
1667,Tocoti,Dominican Republic,789,2011,0.74,U.S.A.,3,,Dominican Republic,Sastisfactorio
1668,Treehouse,Conacado,1239,2014,0.72,U.S.A.,3,,Dominican Republic,Sastisfactorio
1669,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,Madagascar,3.5,,Madagascar,Sastisfactorio
1670,twenty-four blackbirds,Oko Caribe,1700,2015,0.75,U.S.A.,2.75,,Domincan Republic,Decepcionante
1671,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,0.75,U.S.A.,3.5,,Ecuador,Sastisfactorio
1672,twenty-four blackbirds,Madagascar,1235,2014,0.75,U.S.A.,3.5,Trinitario,Madagascar,Sastisfactorio
1673,twenty-four blackbirds,Dominican Republic,1022,2013,0.68,U.S.A.,3.25,,Dominican Republic,Sastisfactorio
1674,twenty-four blackbirds,Palos Blancos,1026,2013,0.75,U.S.A.,2.5,,Bolivia,Decepcionante
1675,twenty-four blackbirds,Dominican Republic,753,2011,0.73,U.S.A.,2.75,,Dominican Republic,Decepcionante
1676,Two Ravens,Peru,1740,2016,0.6,U.S.A.,3,Criollo,Peru,Sastisfactorio
1677,Un Dimanche A Paris,Dominican Republic,709,2011,0.63,France,3.75,,Dominican Republic,Sastisfactorio
1678,Undone,Matagalpa,1438,2014,0.74,U.S.A.,2.75,,Nicaragua,Decepcionante
1679,Undone,Nourish,1438,2014,0.7,U.S.A.,3,,Dominican Republic,Sastisfactorio
1680,Upchurch,"Madagascar, Sassy Bar",1752,2016,0.72,U.S.A.,3,Trinitario,Madagascar,Sastisfactorio
1681,Upchurch,"Tanzania, Party Bar",1752,2016,0.72,U.S.A.,3.25,,Tanzania,Sastisfactorio
1682,Urzi,"Sur del Lago, Merida",1327,2014,0.65,Italy,3.25,Trinitario,Venezuela,Sastisfactorio
1683,Valrhona,"Piura, Illanka, Quemazon",1510,2015,0.63,France,4,,Peru,Premiun
1684,Valrhona,"Andoa, Grand Cru blend",1145,2013,0.7,France,3.5,,,Sastisfactorio
1685,Valrhona,"Loma Sotavento, 2013",1153,2013,0.64,France,3.5,,Dominican Republic,Sastisfactorio
1686,Valrhona,"Otucan, Grand Cru",931,2012,0.69,France,4,,Venezuela,Premiun
1687,Valrhona,Caraque,709,2011,0.56,France,3.25,,,Sastisfactorio
1688,Valrhona,"Porcelana, Pedegral",757,2011,0.64,France,4,Criollo,Venezuela,Premiun
1689,Valrhona,Tainori,327,2009,0.64,France,3.75,,Dominican Republic,Sastisfactorio
1690,Valrhona,Alpaco,370,2009,0.66,France,3.75,,Ecuador,Sastisfactorio
1691,Valrhona,Nyangbo,395,2009,0.68,France,3.5,Forastero,Ghana,Sastisfactorio
1692,Valrhona,Araguani,117,2007,0.72,France,3,Blend,"Venezuela, Carribean",Sastisfactorio
1693,Valrhona,Chuao 2002 P.,129,2007,0.65,France,3.75,Trinitario,Venezuela,Sastisfactorio
1694,Valrhona,Manjari,129,2007,0.64,France,4,Criollo_Trinitario,Madagascar,Premiun
1695,Valrhona,Le Noir Extra Amer,147,2007,0.85,France,1.5,,,Desagradable
1696,Valrhona,Abinao,153,2007,0.85,France,2.5,Forastero,West Africa,Decepcionante
1697,Valrhona,Le Noir Amer,157,2007,0.71,France,2.75,Forastero,West Africa,Decepcionante
1698,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,0.64,France,3.25,Criollo_Porcelana,Venezuela,Sastisfactorio
1699,Valrhona,Caraibe,63,2006,0.66,France,3,Trinitario,Carribean,Sastisfactorio
1700,Valrhona,Guanaja,63,2006,0.7,France,4,Criollo_Trinitario,South America,Premiun
1701,Valrhona,Gran Couva 2005 P.,75,2006,0.64,France,2.5,Trinitario,Trinidad,Decepcionante
1702,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,0.64,France,3,Criollo_Porcelana,Venezuela,Sastisfactorio
1703,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,0.64,France,3.5,Trinitario,Madagascar,Sastisfactorio
1704,Vanleer (Barry Callebaut),Manhattan,963,2012,0.72,U.S.A.,2.5,Forastero,Ghana,Decepcionante
1705,Vanleer (Barry Callebaut),Napa,963,2012,0.65,U.S.A.,2.75,Forastero,Ghana,Decepcionante
1706,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,Madagascar,2.75,Trinitario,Madagascar,Decepcionante
1707,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,Madagascar,2.75,Trinitario,Madagascar,Decepcionante
1708,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,Madagascar,2.75,Trinitario,Madagascar,Decepcionante
1709,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,Madagascar,3,Trinitario,Madagascar,Sastisfactorio
1710,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,Madagascar,3,Trinitario,Madagascar,Sastisfactorio
1711,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,Madagascar,3.25,Trinitario,Madagascar,Sastisfactorio
1712,Vicuna,Palos Blancos,1470,2015,0.7,U.S.A.,3.25,,Bolivia,Sastisfactorio
1713,Vicuna,Palos Blancos + nibs,1470,2015,0.7,U.S.A.,3.25,,Bolivia,Sastisfactorio
1714,Videri,Dominican Republic,1211,2014,0.9,U.S.A.,3.25,,Dominican Republic,Sastisfactorio
1715,Videri,Trinidad,1211,2014,0.75,U.S.A.,3.5,Trinitario,Trinidad,Sastisfactorio
1716,Videri,Mindo,1227,2014,0.75,U.S.A.,3.5,,Ecuador,Sastisfactorio
1717,Videri,Dark,1117,2013,0.9,U.S.A.,3.75,,Central and S. America,Sastisfactorio
1718,Videri,Classic,991,2012,0.7,U.S.A.,3.25,,Central and S. America,Sastisfactorio
1719,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,0.7,France,3.5,Trinitario,Vietnam,Sastisfactorio
